taxi_id,datetime,longitude,latitude,source_file,prev_datetime,prev_longitude,prev_latitude,time_gap_sec,segment_distance_km,segment_speed_kmh,new_trip,trip_id
1,2008-02-03 09:10:29,116.69169,39.85161,1.txt,2008-02-03 09:00:30,116.69169,39.85163,599.0,0.0022238985331966,0.013365667311365207,False,2
1,2008-02-03 09:20:29,116.69172,39.85106,1.txt,2008-02-03 09:10:29,116.69169,39.85161,600.0,0.06121080642190136,0.3672648385314082,False,2
1,2008-02-03 09:30:29,116.6917,39.85133,1.txt,2008-02-03 09:20:29,116.69172,39.85106,600.0,0.03007113629247815,0.1804268177548689,False,2
1,2008-02-03 09:40:29,116.69171,39.85165,1.txt,2008-02-03 09:30:29,116.6917,39.85133,600.0,0.03559261498569224,0.21355568991415344,False,2
1,2008-02-03 09:50:30,116.69165,39.85179,1.txt,2008-02-03 09:40:29,116.69171,39.85165,601.0,0.01638823771242429,0.09816581658024533,False,2
1,2008-02-03 10:00:29,116.69167,39.85173,1.txt,2008-02-03 09:50:30,116.69165,39.85179,599.0,0.0068866819505412616,0.04138907349240157,False,2
1,2008-02-03 10:10:29,116.69156,39.8517,1.txt,2008-02-03 10:00:29,116.69167,39.85173,600.0,0.009965073841274716,0.0597904430476483,False,2
1,2008-02-03 10:20:29,116.69157,39.85171,1.txt,2008-02-03 10:10:29,116.69156,39.8517,600.0,0.0014018376757444682,0.00841102605446681,False,2
1,2008-02-03 10:30:29,116.69285,39.85167,1.txt,2008-02-03 10:20:29,116.69157,39.85171,600.0,0.10935766515493163,0.6561459909295898,False,2
1,2008-02-03 10:40:29,116.65945,39.88563,1.txt,2008-02-03 10:30:29,116.69285,39.85167,600.0,4.7312579470474745,28.387547682284847,False,2
1,2008-02-03 10:50:29,116.6174,39.9057,1.txt,2008-02-03 10:40:29,116.65945,39.88563,600.0,4.22481989303859,25.34891935823154,False,2
1,2008-02-03 11:00:29,116.57833,39.91297,1.txt,2008-02-03 10:50:29,116.6174,39.9057,600.0,3.4290564254481013,20.57433855268861,False,2
1,2008-02-03 11:10:29,116.54256,39.91501,1.txt,2008-02-03 11:00:29,116.57833,39.91297,600.0,3.0591538750681533,18.35492325040892,False,2
1,2008-02-03 11:20:28,116.51629,39.90905,1.txt,2008-02-03 11:10:29,116.54256,39.91501,599.0,2.3365217826650486,14.042534920858389,False,2
1,2008-02-03 11:30:29,116.49705,39.90693,1.txt,2008-02-03 11:20:28,116.51629,39.90905,601.0,1.6579189433901464,9.93096205691269,False,2
1,2008-02-03 11:40:29,116.43653,39.90566,1.txt,2008-02-03 11:30:29,116.49705,39.90693,600.0,5.164107734019383,30.984646404116297,False,2
1,2008-02-03 11:50:29,116.45075,39.87495,1.txt,2008-02-03 11:40:29,116.43653,39.90566,600.0,3.623907273568217,21.743443641409304,False,2
1,2008-02-03 12:00:29,116.45551,39.88319,1.txt,2008-02-03 11:50:29,116.45075,39.87495,600.0,1.0022401782629846,6.013441069577908,False,2
1,2008-02-03 18:35:14,116.58425,39.91108,1.txt,2008-02-03 12:00:29,116.45551,39.88319,23685.0,11.412066697768276,1.7345763188501497,True,3
1,2008-02-03 18:45:14,116.62556,39.90534,1.txt,2008-02-03 18:35:14,116.58425,39.91108,600.0,3.5808632764288664,21.4851796585732,False,3
1,2008-02-03 18:55:14,116.63713,39.90953,1.txt,2008-02-03 18:45:14,116.62556,39.90534,600.0,1.0913212377283403,6.547927426370042,False,3
1,2008-02-03 19:05:14,116.65749,39.88708,1.txt,2008-02-03 18:55:14,116.63713,39.90953,600.0,3.041100523376855,18.24660314026113,False,3
1,2008-02-03 19:15:14,116.69302,39.8516,1.txt,2008-02-03 19:05:14,116.65749,39.88708,600.0,4.975845303938393,29.85507182363036,False,3
1,2008-02-03 19:25:14,116.69149,39.85161,1.txt,2008-02-03 19:15:14,116.69302,39.8516,600.0,0.13061331782403876,0.7836799069442326,False,3
1,2008-02-03 19:35:14,116.6915,39.85161,1.txt,2008-02-03 19:25:14,116.69149,39.85161,600.0,0.0008536508163680997,0.005121904898208599,False,3
1,2008-02-03 19:45:14,116.69152,39.85162,1.txt,2008-02-03 19:35:14,116.6915,39.85161,600.0,0.0020374762864462494,0.012224857718677496,False,3
1,2008-02-03 19:55:14,116.69154,39.85162,1.txt,2008-02-03 19:45:14,116.69152,39.85162,600.0,0.0017073013861852967,0.010243808317111781,False,3
1,2008-02-03 20:05:14,116.69155,39.85164,1.txt,2008-02-03 19:55:14,116.69154,39.85162,600.0,0.002382109146208289,0.014292654877249733,False,3
1,2008-02-03 20:15:13,116.69155,39.85165,1.txt,2008-02-03 20:05:14,116.69155,39.85164,599.0,0.001111949265890977,0.006682833651431581,False,3
1,2008-02-03 20:25:13,116.69155,39.85166,1.txt,2008-02-03 20:15:13,116.69155,39.85165,600.0,0.0011119492665983002,0.0066716955995898015,False,3
1,2008-02-03 20:35:13,116.69156,39.85166,1.txt,2008-02-03 20:25:13,116.69155,39.85166,600.0,0.000853650194560424,0.005121901167362545,False,3
1,2008-02-03 20:45:13,116.69156,39.85165,1.txt,2008-02-03 20:35:13,116.69156,39.85166,600.0,0.0011119492665983002,0.0066716955995898015,False,3
1,2008-02-03 20:55:14,116.69151,39.85193,1.txt,2008-02-03 20:45:13,116.69156,39.85165,601.0,0.03142578456688429,0.188240972447227,False,3
1,2008-02-03 21:05:14,116.69159,39.85168,1.txt,2008-02-03 20:55:14,116.69151,39.85193,600.0,0.028625290897486503,0.17175174538491902,False,3
1,2008-02-03 21:15:13,116.69159,39.85162,1.txt,2008-02-03 21:05:14,116.69159,39.85168,599.0,0.0066716955995898,0.04009700193409562,False,3
1,2008-02-03 21:35:13,116.69161,39.85195,1.txt,2008-02-03 21:15:13,116.69159,39.85162,1200.0,0.03673402250570261,0.11020206751710783,False,3
1,2008-02-03 21:45:13,116.69164,39.8518,1.txt,2008-02-03 21:35:13,116.69161,39.85195,600.0,0.016874698230414806,0.10124818938248883,False,3
1,2008-02-03 21:55:14,116.69159,39.8517,1.txt,2008-02-03 21:45:13,116.69164,39.8518,601.0,0.011910543050234765,0.07134435104965915,False,3
1,2008-02-03 22:05:14,116.69162,39.85174,1.txt,2008-02-03 21:55:14,116.69159,39.8517,600.0,0.0051323829929583,0.0307942979577498,False,3
1,2008-02-03 22:15:13,116.6916,39.85172,1.txt,2008-02-03 22:05:14,116.69162,39.85174,599.0,0.0028036749760446816,0.016850133411954682,False,3
1,2008-02-03 22:25:13,116.6916,39.85175,1.txt,2008-02-03 22:15:13,116.6916,39.85172,600.0,0.0033358477990875776,0.020015086794525468,False,3
1,2008-02-03 22:35:13,116.69161,39.85178,1.txt,2008-02-03 22:25:13,116.6916,39.85175,600.0,0.003443340960124434,0.020660045760746606,False,3
1,2008-02-03 22:45:13,116.6916,39.85179,1.txt,2008-02-03 22:35:13,116.69161,39.85178,600.0,0.0014018370717869602,0.008411022430721763,False,3
1,2008-02-03 22:55:13,116.6916,39.85181,1.txt,2008-02-03 22:45:13,116.6916,39.85179,600.0,0.0022238985331966,0.0133433911991796,False,3
1,2008-02-03 23:15:12,116.6916,39.85181,1.txt,2008-02-03 22:55:13,116.6916,39.85181,1199.0,0.0,0.0,False,3
1,2008-02-03 23:25:12,116.69163,39.85195,1.txt,2008-02-03 23:15:12,116.6916,39.85181,600.0,0.015776531159290702,0.09465918695574421,False,3
1,2008-02-03 23:35:13,116.69159,39.85173,1.txt,2008-02-03 23:25:12,116.69163,39.85195,601.0,0.024700042999615323,0.1479536685501084,False,3
1,2008-02-03 23:45:12,116.69158,39.85175,1.txt,2008-02-03 23:35:13,116.69159,39.85173,599.0,0.002382108653882037,0.014316512777922091,False,3
1,2008-02-03 23:55:13,116.6916,39.85177,1.txt,2008-02-03 23:45:12,116.69158,39.85175,601.0,0.0028036745195794506,0.016794057022439305,False,3
1,2008-02-04 00:05:13,116.69161,39.85172,1.txt,2008-02-03 23:55:13,116.6916,39.85177,600.0,0.0056248996553703925,0.033749397932222355,False,3
1,2008-02-04 00:15:12,116.69163,39.85174,1.txt,2008-02-04 00:05:13,116.69161,39.85172,599.0,0.002803674974722003,0.01685013340400536,False,3
1,2008-02-04 00:25:12,116.69164,39.85173,1.txt,2008-02-04 00:15:12,116.69163,39.85174,600.0,0.0014018374498767484,0.008411024699260491,False,3
1,2008-02-04 00:35:12,116.69167,39.8517,1.txt,2008-02-04 00:25:12,116.69164,39.85173,600.0,0.00420551280304882,0.02523307681829292,False,3
1,2008-02-04 00:45:12,116.69174,39.85169,1.txt,2008-02-04 00:35:12,116.69167,39.8517,600.0,0.006078125444165341,0.03646875266499205,False,3
1,2008-02-04 00:55:13,116.69162,39.85159,1.txt,2008-02-04 00:45:12,116.69174,39.85169,601.0,0.015118818232450908,0.09056197277341642,False,3
1,2008-02-04 01:05:13,116.69162,39.8516,1.txt,2008-02-04 00:55:13,116.69162,39.85159,600.0,0.001111949265890977,0.006671695595345863,False,3
1,2008-02-04 01:15:12,116.69162,39.85158,1.txt,2008-02-04 01:05:13,116.69162,39.8516,599.0,0.0022238985331966,0.013365667311365207,False,3
1,2008-02-04 01:25:12,116.69162,39.85158,1.txt,2008-02-04 01:15:12,116.69162,39.85158,600.0,0.0,0.0,False,3
1,2008-02-04 01:35:12,116.69162,39.85161,1.txt,2008-02-04 01:25:12,116.69162,39.85158,600.0,0.0033358477997949007,0.020015086798769406,False,3
1,2008-02-04 01:45:12,116.69159,39.85188,1.txt,2008-02-04 01:35:12,116.69162,39.85161,600.0,0.03013165736284468,0.1807899441770681,False,3
1,2008-02-04 01:55:12,116.69162,39.85182,1.txt,2008-02-04 01:45:12,116.69159,39.85188,600.0,0.007146324493840561,0.04287794696304337,False,3
1,2008-02-04 02:05:12,116.69162,39.85176,1.txt,2008-02-04 01:55:12,116.69162,39.85182,600.0,0.0066716955981751536,0.04003017358905092,False,3
1,2008-02-04 02:15:12,116.69169,39.8518,1.txt,2008-02-04 02:05:12,116.69162,39.85176,600.0,0.007449160222225104,0.04469496133335062,False,3
1,2008-02-04 02:25:11,116.69169,39.85172,1.txt,2008-02-04 02:15:12,116.69169,39.8518,599.0,0.00889559413066443,0.05346266923270776,False,3
1,2008-02-04 02:35:11,116.69163,39.85159,1.txt,2008-02-04 02:25:11,116.69169,39.85172,600.0,0.01533592981708999,0.09201557890253995,False,3
1,2008-02-04 02:45:11,116.69163,39.85167,1.txt,2008-02-04 02:35:11,116.69163,39.85159,600.0,0.008895594131371753,0.05337356478823052,False,3
1,2008-02-04 02:55:12,116.69164,39.85168,1.txt,2008-02-04 02:45:11,116.69163,39.85167,601.0,0.0014018379048185206,0.00839703237495287,False,3
1,2008-02-04 03:05:12,116.69164,39.85169,1.txt,2008-02-04 02:55:12,116.69164,39.85168,600.0,0.001111949265890977,0.006671695595345863,False,3
1,2008-02-04 03:15:11,116.69164,39.85169,1.txt,2008-02-04 03:05:12,116.69164,39.85169,599.0,0.0,0.0,False,3
1,2008-02-04 03:25:11,116.69163,39.85168,1.txt,2008-02-04 03:15:11,116.69164,39.85169,600.0,0.0014018378285273689,0.008411026971164214,False,3
1,2008-02-04 03:35:11,116.69163,39.85168,1.txt,2008-02-04 03:25:11,116.69163,39.85168,600.0,0.0,0.0,False,3
1,2008-02-04 03:45:11,116.69162,39.85169,1.txt,2008-02-04 03:35:11,116.69163,39.85168,600.0,0.0014018378272046893,0.008411026963228136,False,3
1,2008-02-04 03:55:12,116.69162,39.85169,1.txt,2008-02-04 03:45:11,116.69162,39.85169,601.0,0.0,0.0,False,3
1,2008-02-04 04:05:12,116.69161,39.85169,1.txt,2008-02-04 03:55:12,116.69162,39.85169,600.0,0.0008536498236475707,0.005121898941885424,False,3
1,2008-02-04 04:15:11,116.6916,39.85169,1.txt,2008-02-04 04:05:12,116.69161,39.85169,599.0,0.0008536498236475707,0.0051304496913710425,False,3
1,2008-02-04 04:25:11,116.6916,39.8517,1.txt,2008-02-04 04:15:11,116.6916,39.85169,600.0,0.0011119492665983002,0.0066716955995898015,False,3
1,2008-02-04 04:35:11,116.6916,39.8517,1.txt,2008-02-04 04:25:11,116.6916,39.8517,600.0,0.0,0.0,False,3
1,2008-02-04 04:45:11,116.69161,39.85171,1.txt,2008-02-04 04:35:11,116.6916,39.8517,600.0,0.0014018376770671473,0.008411026062402885,False,3
1,2008-02-04 04:55:11,116.69159,39.85128,1.txt,2008-02-04 04:45:11,116.69161,39.85171,600.0,0.04784429040102431,0.28706574240614585,False,3
1,2008-02-04 05:05:11,116.69171,39.85171,1.txt,2008-02-04 04:55:11,116.69159,39.85128,600.0,0.04889884688164778,0.29339308128988667,False,3
1,2008-02-04 05:15:11,116.69166,39.85158,1.txt,2008-02-04 05:05:11,116.69171,39.85171,600.0,0.01507232040213892,0.09043392241283352,False,3
1,2008-02-04 05:25:11,116.69164,39.8516,1.txt,2008-02-04 05:15:11,116.69166,39.85158,600.0,0.0028036770944025995,0.016822062566415597,False,3
1,2008-02-04 05:35:11,116.6916,39.85163,1.txt,2008-02-04 05:25:11,116.69164,39.8516,600.0,0.0047736143905734935,0.028641686343440963,False,3
1,2008-02-04 05:45:11,116.69156,39.85164,1.txt,2008-02-04 05:35:11,116.6916,39.85163,600.0,0.0035910914989727228,0.02154654899383634,False,3
1,2008-02-04 05:55:11,116.69155,39.85165,1.txt,2008-02-04 05:45:11,116.69156,39.85164,600.0,0.0014018381301250241,0.008411028780750146,False,3
1,2008-02-04 06:05:11,116.69149,39.85166,1.txt,2008-02-04 05:55:11,116.69155,39.85165,600.0,0.005241212324288593,0.03144727394573156,False,3
1,2008-02-04 06:15:10,116.6915,39.85179,1.txt,2008-02-04 06:05:11,116.69149,39.85166,599.0,0.014480524341155031,0.08702819303532239,False,3
1,2008-02-04 06:25:10,116.6913,39.85196,1.txt,2008-02-04 06:15:10,116.6915,39.85179,600.0,0.025471832384292147,0.1528309943057529,False,3
1,2008-02-04 06:35:10,116.69141,39.85192,1.txt,2008-02-04 06:25:10,116.6913,39.85196,600.0,0.010390242384432797,0.06234145430659679,False,3
1,2008-02-04 06:45:10,116.69158,39.85164,1.txt,2008-02-04 06:35:10,116.69141,39.85192,600.0,0.03435056030848805,0.2061033618509283,False,3
1,2008-02-04 06:55:11,116.69158,39.85168,1.txt,2008-02-04 06:45:10,116.69158,39.85164,601.0,0.004447797065685877,0.02664237843006515,False,3
1,2008-02-04 07:05:11,116.69139,39.8518,1.txt,2008-02-04 06:55:11,116.69158,39.85168,600.0,0.021002688170843633,0.12601612902506182,False,3
1,2008-02-04 07:15:10,116.6916,39.85167,1.txt,2008-02-04 07:05:11,116.69139,39.8518,599.0,0.023028701506026924,0.13840288050366764,False,3
1,2008-02-04 07:25:10,116.69162,39.85173,1.txt,2008-02-04 07:15:10,116.6916,39.85167,600.0,0.006886682321735952,0.04132009393041571,False,3
1,2008-02-04 07:35:10,116.69161,39.85174,1.txt,2008-02-04 07:25:10,116.69162,39.85173,600.0,0.0014018374498767484,0.008411024699260491,False,3
1,2008-02-04 07:45:10,116.69162,39.85173,1.txt,2008-02-04 07:35:10,116.69161,39.85174,600.0,0.0014018374498767484,0.008411024699260491,False,3
1,2008-02-04 07:55:11,116.69152,39.85141,1.txt,2008-02-04 07:45:10,116.69162,39.85173,601.0,0.036592042522853106,0.2191869435645111,False,3
1,2008-02-04 08:05:11,116.69165,39.85185,1.txt,2008-02-04 07:55:11,116.69152,39.85141,600.0,0.050168558957620686,0.30101135374572413,False,3
1,2008-02-04 08:15:10,116.69161,39.85176,1.txt,2008-02-04 08:05:11,116.69165,39.85185,599.0,0.010574042467657023,0.06355017175887359,False,3
1,2008-02-04 08:25:10,116.69163,39.85176,1.txt,2008-02-04 08:15:10,116.69161,39.85176,600.0,0.0017072979040583037,0.010243787424349823,False,3
1,2008-02-04 08:35:10,116.69162,39.85172,1.txt,2008-02-04 08:25:10,116.69163,39.85176,600.0,0.004528975126186448,0.027173850757118687,False,3
